image_name,resnet18,resnet50,resnet101
32.JPEG,0.006457575596868992,0.13277079164981842,0.08113852143287659
33.JPEG,0.10089629143476486,0.15724755823612213,0.07763214409351349
34.JPEG,0.023612210527062416,0.13055086135864258,0.08794736862182617
35.JPEG,0.012761815451085567,0.10257978737354279,0.07476983964443207
36.JPEG,0.037197407335042953,0.11136362701654434,0.06427828967571259
37.JPEG,0.13916577398777008,0.1817474365234375,0.13466939330101013
38.JPEG,0.006730441469699144,0.09077905863523483,0.041301511228084564
39.JPEG,0.03301206976175308,0.22513452172279358,0.13593865931034088
40.JPEG,0.08488437533378601,0.3060983717441559,0.16389653086662292
41.JPEG,0.2098783254623413,0.21452900767326355,0.1642777919769287
42.JPEG,0.2891983985900879,0.3213076591491699,0.23186762630939484
43.JPEG,0.036379456520080566,0.07929328829050064,0.045794978737831116
44.JPEG,0.2706543207168579,0.2280968427658081,0.20409253239631653
45.JPEG,0.1062844768166542,0.07382809370756149,0.0679890364408493
46.JPEG,0.1952867954969406,0.09346645325422287,0.07599979639053345
47.JPEG,0.009696844965219498,0.02138899639248848,0.001641597249545157
48.JPEG,0.12335053831338882,0.12037830799818039,0.10372607409954071
49.JPEG,0.061828237026929855,0.13651253283023834,0.10486332327127457
50.JPEG,0.00931501854211092,0.17105253040790558,0.11232981830835342
51.JPEG,0.19102273881435394,0.1220964714884758,0.07829772680997849
52.JPEG,0.0017317618476226926,0.05360671132802963,0.021331926807761192
53.JPEG,0.001439691986888647,0.043669961392879486,0.02420937828719616
54.JPEG,0.11483737081289291,0.16317132115364075,0.07978270947933197
55.JPEG,0.06134149059653282,0.3209172487258911,0.2487451732158661
56.JPEG,0.14084111154079437,0.10549725592136383,0.05021793022751808
57.JPEG,0.052424296736717224,0.21283353865146637,0.12249329686164856
58.JPEG,0.2670503854751587,0.25530532002449036,0.16264139115810394
59.JPEG,0.14529211819171906,0.29260876774787903,0.19572481513023376
60.JPEG,0.08407922089099884,0.08073414862155914,0.06772951781749725
61.JPEG,0.23346635699272156,0.2076006829738617,0.15631425380706787
62.JPEG,0.17518408596515656,0.17153412103652954,0.07615721225738525
63.JPEG,0.14561580121517181,0.20844459533691406,0.14909769594669342
64.JPEG,0.005048693623393774,0.011767065152525902,0.004153755027800798
65.JPEG,0.14381977915763855,0.3239622116088867,0.21403928101062775
66.JPEG,0.01205768994987011,0.04135569930076599,0.008194364607334137
67.JPEG,0.11239311844110489,0.21411675214767456,0.16243229806423187
68.JPEG,0.030707817524671555,0.17090024054050446,0.1038597971200943
69.JPEG,0.045715391635894775,0.07948970049619675,0.058245833963155746
70.JPEG,0.2003777027130127,0.2209170013666153,0.13960009813308716
71.JPEG,0.0548911914229393,0.032353226095438004,0.0014698089798912406
72.JPEG,0.06664703041315079,0.21255750954151154,0.17341160774230957
73.JPEG,0.0006266636191867292,0.03293949365615845,0.01242232695221901
74.JPEG,0.056550245732069016,0.22684204578399658,0.17998166382312775
75.JPEG,0.1910821497440338,0.17420296370983124,0.10564292967319489
76.JPEG,0.09019589424133301,0.18866977095603943,0.10282602161169052
77.JPEG,0.332491010427475,0.22775007784366608,0.11925078928470612
78.JPEG,0.32108157873153687,0.13626308739185333,0.07984744012355804
79.JPEG,0.11648598313331604,0.2047874480485916,0.1766367405653
80.JPEG,0.03881370648741722,0.14942054450511932,0.10924546420574188
81.JPEG,0.19052164256572723,0.33599838614463806,0.2151811122894287
82.JPEG,0.31862813234329224,0.43072429299354553,0.2931917607784271
83.JPEG,0.04623591899871826,0.2000674158334732,0.13296574354171753
84.JPEG,0.14083462953567505,0.2425101399421692,0.14946164190769196
85.JPEG,0.12102311104536057,0.019071156159043312,0.00610131211578846
86.JPEG,0.011906119994819164,0.017268216237425804,1.4370471944857854e-05
87.JPEG,0.1593935489654541,0.2634488642215729,0.12685978412628174
88.JPEG,0.0682210847735405,0.1274561733007431,0.08813727647066116
89.JPEG,0.263785183429718,0.24763692915439606,0.10010126233100891
90.JPEG,0.16054050624370575,0.0824044793844223,0.05399353429675102
91.JPEG,0.11406689882278442,0.18773886561393738,0.12511925399303436
92.JPEG,0.37624096870422363,0.22934511303901672,0.18806849420070648
93.JPEG,0.19347494840621948,0.20706360042095184,0.09019294381141663
94.JPEG,0.06352393329143524,0.12348402291536331,0.10248458385467529
95.JPEG,0.000828079879283905,0.046650201082229614,0.02099049836397171
96.JPEG,0.1632518619298935,0.1992260217666626,0.1615462452173233
97.JPEG,0.2042885571718216,0.33300483226776123,0.25518178939819336
98.JPEG,0.0020438043866306543,0.2620047628879547,0.12825511395931244
99.JPEG,0.03717566281557083,0.07096397876739502,0.030832070857286453
100.JPEG,0.2658681571483612,0.12539057433605194,0.06974570453166962
101.JPEG,0.06133393198251724,0.12518608570098877,0.08455930650234222
102.JPEG,0.04054424911737442,0.1659504622220993,0.10415484756231308
103.JPEG,0.3146039545536041,0.07882863283157349,0.0456119030714035
104.JPEG,0.2411455661058426,0.09036490321159363,0.053906168788671494
105.JPEG,0.07060078531503677,0.05549386143684387,0.03389789164066315
106.JPEG,0.2816592752933502,0.5039814710617065,0.35769137740135193
107.JPEG,0.06983350217342377,0.0931035578250885,0.049320038408041
108.JPEG,0.006752787157893181,0.04600383713841438,0.019678974524140358
109.JPEG,0.02532113529741764,0.030686143785715103,0.016232293099164963
110.JPEG,0.4005642235279083,0.39851993322372437,0.3151608407497406
111.JPEG,0.04009057581424713,0.1524093896150589,0.08626582473516464
112.JPEG,0.04950620234012604,0.09063082188367844,0.0699240043759346
113.JPEG,0.12477467209100723,0.17454643547534943,0.12818476557731628
114.JPEG,4.5408771256916225e-05,0.07509614527225494,0.05181507393717766
115.JPEG,0.126277893781662,0.11724148690700531,0.060915421694517136
116.JPEG,0.1774117350578308,0.2852025032043457,0.1816273182630539
117.JPEG,0.05352789908647537,0.204219788312912,0.14236077666282654
118.JPEG,0.02611423097550869,0.12958404421806335,0.08542589843273163
119.JPEG,0.015000278130173683,0.0769014060497284,0.048732440918684006
120.JPEG,0.06536059826612473,0.1577313095331192,0.1609552651643753
121.JPEG,0.1370057314634323,0.1916991025209427,0.1237197294831276
122.JPEG,0.08459413051605225,0.1755915880203247,0.10371461510658264
123.JPEG,9.494176083535422e-06,0.053842153400182724,0.0273127444088459
124.JPEG,0.09130106121301651,0.3077370822429657,0.18110981583595276
125.JPEG,0.1969207525253296,0.1527724713087082,0.10130417346954346
126.JPEG,0.3161647617816925,0.15774142742156982,0.0697542354464531
127.JPEG,0.10287585854530334,0.29850873351097107,0.17691704630851746
128.JPEG,0.21777693927288055,0.2931697368621826,0.19944359362125397
129.JPEG,0.259959876537323,0.21266497671604156,0.18537287414073944
130.JPEG,0.026360714808106422,0.12626296281814575,0.07301574945449829
131.JPEG,0.17458802461624146,0.1963455080986023,0.09952899813652039
132.JPEG,0.021890152245759964,0.26573294401168823,0.20711775124073029
133.JPEG,0.19851908087730408,0.27970755100250244,0.25214120745658875
134.JPEG,0.028101731091737747,0.13599064946174622,0.12337538599967957
135.JPEG,0.0001433839788660407,0.11751514673233032,0.06848757714033127
136.JPEG,0.5325953960418701,0.313740998506546,0.3355797827243805
137.JPEG,0.10098491609096527,0.09527616202831268,0.05189293995499611
138.JPEG,0.037133026868104935,0.1886001080274582,0.13696454465389252
139.JPEG,0.0037043322809040546,0.12597686052322388,0.07139649242162704
140.JPEG,0.00016623287228867412,0.003713152604177594,0.000956905831117183
141.JPEG,0.02039649710059166,0.032576680183410645,0.009763731621205807
142.JPEG,0.1038515567779541,0.056509897112846375,0.020810166373848915
143.JPEG,0.05465548485517502,0.08169259876012802,0.03947301208972931
144.JPEG,0.22375653684139252,0.1323908567428589,0.08346252888441086
145.JPEG,0.09851011633872986,0.3152260482311249,0.260048508644104
146.JPEG,0.008108166977763176,0.22149710357189178,0.13539254665374756
147.JPEG,0.062430012971162796,0.1815069019794464,0.13988162577152252
148.JPEG,0.13368135690689087,0.2016744464635849,0.17410515248775482
149.JPEG,0.30644360184669495,0.21277251839637756,0.1215764656662941
150.JPEG,0.002309923991560936,0.04465716704726219,0.035119280219078064
151.JPEG,0.200325146317482,0.24870355427265167,0.15811225771903992
152.JPEG,0.17351572215557098,0.13741645216941833,0.10241647809743881
153.JPEG,0.0014328452525660396,0.01369575783610344,0.0007325276383198798
154.JPEG,0.33450576663017273,0.13688237965106964,0.024821797385811806
155.JPEG,0.03564459830522537,0.10722017288208008,0.07560589164495468
156.JPEG,0.12350431829690933,0.1556130349636078,0.044155873358249664
157.JPEG,0.24897947907447815,0.17982454597949982,0.14042802155017853
158.JPEG,0.07042073458433151,0.14288604259490967,0.15353626012802124
159.JPEG,0.0009624197846278548,0.025672003626823425,0.010647567920386791
160.JPEG,0.008469724096357822,0.042411502450704575,0.02393304370343685
161.JPEG,0.05848681926727295,0.20373229682445526,0.12413592636585236
162.JPEG,0.00016355498519260436,0.011994428932666779,0.0059381090104579926
163.JPEG,0.08265064656734467,0.13113780319690704,0.1110224649310112
164.JPEG,0.23659825325012207,0.21954339742660522,0.21744976937770844
165.JPEG,0.05671339109539986,0.14813977479934692,0.07265155762434006
166.JPEG,0.23465083539485931,0.41531258821487427,0.3047586679458618
167.JPEG,0.040146566927433014,0.2150951623916626,0.15743421018123627
168.JPEG,0.00595590565353632,0.133142352104187,0.08820931613445282
169.JPEG,0.13333049416542053,0.18174797296524048,0.10332006216049194
170.JPEG,0.16489210724830627,0.20880968868732452,0.13870176672935486
171.JPEG,0.016358891502022743,0.05269455909729004,0.03488614037632942
172.JPEG,0.004277998581528664,0.16189855337142944,0.11919751018285751
173.JPEG,0.004097523633390665,0.0558086596429348,0.03206505998969078
174.JPEG,0.11496935039758682,0.1024755984544754,0.07312935590744019
175.JPEG,0.036620836704969406,0.05633914843201637,0.011855152435600758
176.JPEG,0.07511311769485474,0.20746687054634094,0.15585662424564362
177.JPEG,0.08981244266033173,0.1426338404417038,0.12213633209466934
178.JPEG,0.05891994759440422,0.15476007759571075,0.11819905787706375
179.JPEG,0.005062645301222801,0.0847642794251442,0.08021187782287598
180.JPEG,0.25740471482276917,0.21152080595493317,0.1746029257774353
181.JPEG,0.007334548979997635,0.10422318428754807,0.06201298534870148
182.JPEG,0.03281521052122116,0.1505511850118637,0.0676252543926239
183.JPEG,0.07418905943632126,0.1286402940750122,0.0818646177649498
184.JPEG,0.04426345229148865,0.040030233561992645,0.01884284056723118
185.JPEG,0.5041112899780273,0.3242698609828949,0.22442106902599335
186.JPEG,0.0365489162504673,0.08345524966716766,0.06500791758298874
187.JPEG,0.01735222525894642,0.1158628985285759,0.0778249129652977
188.JPEG,0.18923400342464447,0.11935704201459885,0.08972757309675217
189.JPEG,0.10771147161722183,0.21967218816280365,0.07118725776672363
190.JPEG,0.09511219710111618,0.2102767676115036,0.10997091978788376
191.JPEG,0.0995618924498558,0.24253955483436584,0.16072599589824677
192.JPEG,0.09706014394760132,0.1819501668214798,0.15254901349544525
193.JPEG,0.0009606297826394439,0.025798765942454338,0.005247264169156551
194.JPEG,0.034931730479002,0.19409619271755219,0.03424743190407753
195.JPEG,0.024458246305584908,0.07244041562080383,0.046713732182979584
196.JPEG,0.09504050016403198,0.19356684386730194,0.08277737349271774
197.JPEG,0.14083167910575867,0.23937591910362244,0.1920432448387146
198.JPEG,0.0010144516127184033,0.17436422407627106,0.09682144969701767
199.JPEG,0.010288108140230179,0.017176935449242592,0.004926119931042194
200.JPEG,0.07335274666547775,0.14571139216423035,0.14995922148227692
